Warehouse_ID,Store_ID,Invoice No,Match Method,Label Damage, Damage,Returns Collected,DateTime arrived at store,DateTime Left store
2,6,3357,Scanned,1,1,0,25/04/2020 01:19:00,25/04/2020 01:46:24
4,30,7570,Manual,1,0,0,20/01/2020 16:16:00,20/01/2020 17:14:20
5,50,5761,Manual,0,1,1,16/02/2020 08:08:00,16/02/2020 08:16:42
1,20,5578,Scanned,0,0,0,28/04/2020 08:37:00,28/04/2020 09:28:00
9,41,2147,Manual,0,0,1,19/04/2020 16:13:00,19/04/2020 17:12:09
10,18,6231,Scanned,1,0,1,12/03/2020 12:56:00,12/03/2020 13:26:35
9,10,6998,Manual,1,1,0,28/03/2020 07:35:00,28/03/2020 08:14:29
9,26,2845,Manual,0,1,1,24/04/2020 22:49:00,24/04/2020 22:56:16
4,26,79,Scanned,1,0,0,14/01/2020 11:46:00,14/01/2020 12:32:46
4,18,5479,Scanned,0,1,0,07/04/2020 00:38:00,07/04/2020 00:59:04
9,15,2358,Manual,0,1,0,08/06/2020 19:08:00,08/06/2020 19:17:02
8,14,9603,Manual,0,1,0,13/03/2020 21:56:00,13/03/2020 22:12:02
8,21,3406,Manual,0,0,0,05/05/2020 19:26:00,05/05/2020 19:43:53
9,20,7373,Scanned,0,1,1,08/05/2020 14:35:00,08/05/2020 14:43:45
8,7,4036,Scanned,1,1,0,10/05/2020 22:15:00,10/05/2020 22:20:08
10,6,5313,Scanned,1,0,1,24/04/2020 04:03:00,24/04/2020 04:43:46
9,47,6907,Scanned,0,0,1,15/04/2020 16:46:00,15/04/2020 17:02:47
6,44,7936,Manual,1,0,0,11/06/2020 16:48:00,11/06/2020 17:08:23
3,42,1793,Scanned,0,0,0,16/05/2020 01:26:00,16/05/2020 02:15:03
10,42,5966,Scanned,0,1,0,05/06/2020 09:43:00,05/06/2020 10:32:03
2,31,5435,Manual,0,0,1,27/04/2020 06:01:00,27/04/2020 06:20:13
5,37,3139,Scanned,1,1,0,18/03/2020 01:03:00,18/03/2020 01:39:07
7,44,5995,Scanned,0,0,1,04/01/2020 02:13:00,04/01/2020 02:20:47
10,1,6399,Scanned,0,1,0,05/01/2020 15:37:00,05/01/2020 15:47:05
5,19,7924,Scanned,1,1,0,09/04/2020 05:09:00,09/04/2020 05:33:44
5,34,7132,Manual,1,0,1,28/01/2020 01:57:00,28/01/2020 01:59:52
9,26,2422,Manual,1,1,1,10/01/2020 20:01:00,10/01/2020 20:10:45
9,49,4501,Manual,0,1,1,26/06/2020 22:05:00,26/06/2020 22:48:20
6,8,3527,Scanned,1,1,0,04/05/2020 10:52:00,04/05/2020 11:43:23
5,30,2772,Manual,0,0,0,20/06/2020 19:33:00,20/06/2020 20:19:32
8,20,294,Manual,1,0,1,24/04/2020 04:44:00,24/04/2020 05:01:12
6,41,8564,Scanned,0,1,0,28/05/2020 15:20:00,28/05/2020 15:58:20
6,26,716,Scanned,1,0,0,18/01/2020 11:50:00,18/01/2020 12:20:09
4,12,5404,Scanned,0,0,1,16/02/2020 21:54:00,16/02/2020 22:50:43
5,25,2148,Manual,0,0,0,17/02/2020 07:49:00,17/02/2020 07:55:05
10,33,6576,Manual,1,1,0,08/04/2020 03:59:00,08/04/2020 04:04:37
1,39,8737,Manual,1,0,1,07/05/2020 15:15:00,07/05/2020 15:19:09
7,13,8114,Manual,0,0,0,23/03/2020 18:26:00,23/03/2020 18:38:15
5,11,6618,Manual,1,1,0,18/02/2020 21:03:00,18/02/2020 21:43:20
10,19,8267,Scanned,1,1,0,30/06/2020 11:00:00,30/06/2020 11:10:43
9,12,1200,Manual,1,0,0,01/04/2020 18:39:00,01/04/2020 18:48:35
5,17,287,Scanned,1,0,1,16/04/2020 05:30:00,16/04/2020 05:48:57
7,41,3410,Scanned,0,1,1,05/06/2020 02:31:00,05/06/2020 02:40:51
3,14,9794,Manual,0,1,1,18/05/2020 01:53:00,18/05/2020 02:12:50
6,34,2901,Scanned,1,1,0,30/01/2020 17:53:00,30/01/2020 18:40:06
2,35,8540,Manual,1,0,0,19/02/2020 04:45:00,19/02/2020 05:05:41
10,49,1324,Manual,1,0,1,03/03/2020 13:20:00,03/03/2020 14:08:38
6,17,723,Scanned,1,0,1,07/02/2020 21:00:00,07/02/2020 21:13:05
9,8,8430,Manual,1,0,0,30/03/2020 15:08:00,30/03/2020 15:41:05
9,37,9531,Manual,0,1,1,21/04/2020 06:46:00,21/04/2020 07:03:14
8,40,8138,Manual,1,1,0,13/03/2020 15:07:00,13/03/2020 15:27:47
6,17,3458,Manual,0,1,1,08/01/2020 23:34:00,09/01/2020 00:19:02
8,49,3682,Manual,1,1,0,18/06/2020 18:52:00,18/06/2020 19:30:24
10,1,6267,Scanned,0,1,1,10/06/2020 20:34:00,10/06/2020 20:42:22
3,44,3176,Scanned,0,1,0,20/01/2020 01:42:00,20/01/2020 01:46:05
2,30,5276,Manual,1,0,0,29/03/2020 16:08:00,29/03/2020 16:35:53
3,2,9742,Manual,0,0,1,05/03/2020 17:58:00,05/03/2020 18:43:31
9,26,5933,Scanned,1,1,0,10/04/2020 13:46:00,10/04/2020 13:58:12
5,33,2782,Scanned,0,0,1,23/01/2020 19:14:00,23/01/2020 19:54:06
1,38,2968,Manual,1,0,1,10/05/2020 14:00:00,10/05/2020 14:01:28
1,13,9407,Scanned,0,0,1,25/06/2020 19:01:00,25/06/2020 19:09:45
8,48,1016,Scanned,0,1,1,15/01/2020 01:34:00,15/01/2020 02:31:42
4,9,7761,Manual,0,0,1,09/01/2020 06:34:00,09/01/2020 07:08:03
10,42,9865,Scanned,1,0,0,05/01/2020 07:38:00,05/01/2020 08:34:51
7,21,5906,Manual,1,1,1,21/04/2020 06:13:00,21/04/2020 06:30:23
4,34,2421,Scanned,1,1,0,11/01/2020 02:05:00,11/01/2020 02:45:12
3,43,3474,Manual,0,0,0,12/02/2020 07:29:00,12/02/2020 07:48:41
7,28,5337,Scanned,0,1,1,03/01/2020 20:44:00,03/01/2020 20:50:24
7,4,4364,Scanned,1,0,1,23/05/2020 09:23:00,23/05/2020 09:53:50
1,20,5321,Manual,1,0,1,08/06/2020 21:33:00,08/06/2020 22:31:29
2,37,2679,Manual,0,1,0,18/01/2020 04:38:00,18/01/2020 05:21:41
4,49,6689,Manual,1,0,0,30/06/2020 05:44:00,30/06/2020 06:00:31
8,48,5784,Scanned,0,1,1,27/01/2020 17:30:00,27/01/2020 17:48:29
7,30,7281,Manual,0,1,0,28/05/2020 12:29:00,28/05/2020 12:31:25
2,38,634,Scanned,0,1,0,27/05/2020 00:13:00,27/05/2020 00:45:30
8,12,3849,Scanned,1,1,0,15/05/2020 03:42:00,15/05/2020 04:18:44
7,20,3427,Manual,0,1,1,25/02/2020 18:09:00,25/02/2020 19:02:45
8,43,9189,Manual,1,0,0,09/06/2020 02:34:00,09/06/2020 02:55:07
3,26,2700,Manual,1,0,1,30/01/2020 19:32:00,30/01/2020 20:03:37
1,36,6512,Scanned,0,0,1,12/04/2020 19:36:00,12/04/2020 19:58:53
2,6,1621,Manual,1,0,0,04/06/2020 08:07:00,04/06/2020 08:42:54
6,30,8666,Scanned,0,1,0,28/03/2020 04:01:00,28/03/2020 04:47:41
2,1,4493,Scanned,0,1,0,27/01/2020 18:16:00,27/01/2020 19:02:31
4,15,3289,Manual,0,0,0,02/01/2020 04:07:00,02/01/2020 04:09:03
7,10,7409,Scanned,1,1,0,04/02/2020 18:49:00,04/02/2020 19:31:08
8,50,5472,Scanned,0,0,1,17/02/2020 22:44:00,17/02/2020 22:46:34
4,50,4542,Scanned,1,0,0,11/05/2020 13:00:00,11/05/2020 13:13:37
4,1,4206,Manual,1,0,0,18/04/2020 13:57:00,18/04/2020 14:38:44
6,23,4001,Manual,1,1,1,06/04/2020 16:39:00,06/04/2020 17:02:46
2,15,86,Manual,1,0,0,16/04/2020 13:00:00,16/04/2020 13:16:43
5,6,9519,Scanned,0,0,0,08/01/2020 03:08:00,08/01/2020 03:08:36
2,40,4824,Scanned,1,0,0,04/01/2020 02:42:00,04/01/2020 03:14:24
2,43,7764,Scanned,1,0,1,13/02/2020 08:18:00,13/02/2020 08:57:13
6,7,4523,Scanned,1,0,1,29/02/2020 07:54:00,29/02/2020 08:45:04
1,39,1880,Scanned,1,1,1,17/06/2020 08:40:00,17/06/2020 08:59:39
5,30,3545,Manual,1,0,0,02/02/2020 15:10:00,02/02/2020 15:37:58
7,16,6672,Manual,0,0,1,18/03/2020 13:02:00,18/03/2020 13:29:50
2,15,5272,Scanned,0,0,0,14/05/2020 00:49:00,14/05/2020 01:31:08
2,44,9940,Scanned,0,0,0,12/03/2020 03:32:00,12/03/2020 03:54:35
1,38,968,Manual,1,1,0,04/06/2020 10:33:00,04/06/2020 11:01:21
5,37,1819,Scanned,0,1,1,29/05/2020 12:59:00,29/05/2020 13:23:03
3,35,9399,Manual,0,0,0,29/04/2020 09:32:00,29/04/2020 09:55:33
7,2,582,Scanned,1,0,0,24/03/2020 14:55:00,24/03/2020 15:02:38
4,24,2110,Manual,1,0,0,17/02/2020 19:16:00,17/02/2020 19:40:13
2,11,1610,Scanned,0,1,0,10/06/2020 00:40:00,10/06/2020 00:42:26
7,27,2831,Scanned,0,0,1,09/05/2020 19:32:00,09/05/2020 20:04:54
9,47,4470,Manual,0,0,1,05/05/2020 12:57:00,05/05/2020 13:28:30
1,38,739,Manual,0,0,0,22/01/2020 20:40:00,22/01/2020 21:34:42
7,31,7772,Manual,1,1,0,08/01/2020 13:56:00,08/01/2020 14:05:08
9,39,891,Scanned,1,1,0,14/06/2020 14:10:00,14/06/2020 14:28:08
5,1,3493,Scanned,1,1,1,11/06/2020 15:15:00,11/06/2020 15:31:06
9,20,6585,Scanned,0,1,1,26/05/2020 08:24:00,26/05/2020 08:45:47
8,18,4363,Scanned,1,0,1,28/06/2020 13:15:00,28/06/2020 13:46:54
3,43,1792,Manual,0,0,0,28/03/2020 14:23:00,28/03/2020 14:32:32
1,14,1197,Manual,0,0,0,17/05/2020 04:49:00,17/05/2020 05:39:54
4,19,4555,Scanned,0,1,0,14/03/2020 18:18:00,14/03/2020 19:01:13
6,15,9341,Manual,0,1,0,18/01/2020 08:20:00,18/01/2020 08:23:52
9,30,2342,Manual,1,1,0,09/04/2020 00:06:00,09/04/2020 01:00:21
9,27,5371,Manual,1,0,0,29/04/2020 22:13:00,29/04/2020 22:44:54
7,20,7264,Scanned,0,0,1,08/01/2020 10:47:00,08/01/2020 11:36:10
4,8,8426,Manual,0,0,1,27/05/2020 11:08:00,27/05/2020 11:29:13
9,24,6274,Manual,0,1,1,21/05/2020 07:45:00,21/05/2020 08:33:16
4,35,2959,Manual,0,1,0,12/03/2020 04:04:00,12/03/2020 04:27:46
9,37,9078,Manual,1,1,0,11/03/2020 23:10:00,11/03/2020 23:20:19
6,48,1282,Manual,1,1,1,01/06/2020 10:50:00,01/06/2020 11:47:27
7,1,4836,Manual,1,1,1,04/02/2020 03:47:00,04/02/2020 04:22:04
7,25,8128,Scanned,1,0,1,11/05/2020 14:29:00,11/05/2020 15:18:27
4,14,3558,Manual,0,0,0,16/06/2020 06:25:00,16/06/2020 07:08:02
6,39,733,Manual,0,1,1,28/06/2020 09:36:00,28/06/2020 09:48:53
2,27,364,Manual,1,1,1,23/06/2020 08:04:00,23/06/2020 08:46:43
8,17,1976,Manual,0,0,1,25/01/2020 08:37:00,25/01/2020 08:40:44
1,45,2571,Scanned,1,0,1,01/06/2020 01:25:00,01/06/2020 01:37:14
2,39,4022,Manual,0,0,1,03/05/2020 04:13:00,03/05/2020 04:34:42
3,3,1972,Manual,1,1,0,20/06/2020 06:56:00,20/06/2020 07:04:39
10,20,5668,Manual,0,1,0,10/05/2020 02:16:00,10/05/2020 03:09:54
2,3,8754,Scanned,0,1,1,09/02/2020 03:20:00,09/02/2020 04:07:10
3,26,6623,Manual,1,0,1,24/01/2020 01:12:00,24/01/2020 02:04:49
9,28,3666,Scanned,0,1,1,03/01/2020 19:08:00,03/01/2020 19:16:44
2,6,5116,Manual,1,0,1,03/03/2020 17:50:00,03/03/2020 18:12:10
10,27,9627,Manual,0,1,0,31/03/2020 16:41:00,31/03/2020 17:14:35
3,19,8729,Scanned,1,0,1,12/05/2020 18:44:00,12/05/2020 18:46:57
4,18,5231,Scanned,1,1,1,15/01/2020 10:19:00,15/01/2020 11:06:20
7,39,8947,Scanned,0,0,0,02/03/2020 10:05:00,02/03/2020 10:40:58
3,29,5038,Manual,0,1,1,19/04/2020 03:37:00,19/04/2020 04:05:49
1,21,4366,Manual,1,0,0,26/06/2020 17:16:00,26/06/2020 17:25:44
4,46,5588,Scanned,0,0,1,25/01/2020 06:20:00,25/01/2020 06:39:24
7,19,8623,Scanned,1,1,1,06/05/2020 11:52:00,06/05/2020 12:15:42
2,13,6288,Scanned,1,1,0,27/01/2020 21:05:00,27/01/2020 21:40:52
1,16,2399,Scanned,0,0,0,03/05/2020 04:45:00,03/05/2020 05:23:51
4,35,8503,Manual,0,1,1,08/02/2020 04:49:00,08/02/2020 05:08:27
6,39,928,Scanned,0,0,1,29/03/2020 18:47:00,29/03/2020 19:25:03
6,47,8440,Manual,0,0,1,16/03/2020 16:33:00,16/03/2020 16:41:56
10,35,824,Manual,0,0,0,12/06/2020 09:04:00,12/06/2020 09:32:34
7,22,862,Manual,1,1,1,21/04/2020 13:44:00,21/04/2020 14:30:44
6,9,3399,Scanned,0,1,1,29/05/2020 12:00:00,29/05/2020 12:21:04
1,12,4849,Scanned,1,1,0,23/03/2020 11:30:00,23/03/2020 11:44:37
9,31,2878,Scanned,0,1,0,04/03/2020 20:13:00,04/03/2020 20:52:41
3,26,3531,Manual,1,1,1,23/02/2020 05:18:00,23/02/2020 05:28:27
1,32,1639,Scanned,1,1,1,02/03/2020 13:52:00,02/03/2020 14:40:06
10,50,3995,Manual,1,1,0,20/01/2020 18:34:00,20/01/2020 19:19:26
7,16,6111,Scanned,0,1,0,13/06/2020 11:07:00,13/06/2020 12:04:38
9,40,4440,Scanned,1,0,1,18/01/2020 13:41:00,18/01/2020 13:48:02
3,50,9827,Manual,1,0,0,10/01/2020 10:08:00,10/01/2020 10:57:10
2,33,9178,Manual,0,0,1,02/01/2020 01:57:00,02/01/2020 02:23:19
2,13,3691,Scanned,0,0,1,12/06/2020 05:52:00,12/06/2020 05:59:59
2,20,4601,Scanned,1,1,0,07/06/2020 11:38:00,07/06/2020 11:40:24
1,5,3121,Manual,0,1,1,01/01/2020 20:34:00,01/01/2020 20:38:51
1,43,521,Scanned,1,0,0,10/01/2020 06:11:00,10/01/2020 06:16:57
2,20,8436,Manual,1,0,1,17/02/2020 04:40:00,17/02/2020 05:24:38
8,3,6269,Scanned,1,1,0,03/04/2020 12:45:00,03/04/2020 13:22:11
4,5,2891,Scanned,1,1,1,15/03/2020 04:08:00,15/03/2020 04:14:26
2,10,9522,Manual,1,0,0,21/04/2020 08:58:00,21/04/2020 09:06:05
2,34,9124,Scanned,1,1,1,30/06/2020 03:15:00,30/06/2020 03:28:02
4,26,3695,Manual,1,1,1,25/03/2020 23:46:00,26/03/2020 00:26:33
7,4,4441,Manual,1,0,0,17/01/2020 11:33:00,17/01/2020 11:59:58
5,20,5968,Scanned,1,0,0,22/04/2020 19:51:00,22/04/2020 20:14:53
1,41,9446,Scanned,0,1,0,16/02/2020 22:14:00,16/02/2020 23:02:10
6,10,6549,Manual,1,0,1,29/04/2020 11:32:00,29/04/2020 11:42:15
5,3,7036,Scanned,1,1,0,28/04/2020 15:05:00,28/04/2020 15:42:19
7,28,7533,Manual,0,1,1,17/05/2020 17:56:00,17/05/2020 18:34:43
9,13,9366,Manual,1,0,0,22/02/2020 04:49:00,22/02/2020 05:15:21
2,12,5452,Scanned,1,1,0,15/01/2020 00:47:00,15/01/2020 01:00:17
4,1,6673,Scanned,0,0,1,13/02/2020 12:40:00,13/02/2020 13:07:53
2,39,1845,Manual,1,0,0,30/01/2020 18:30:00,30/01/2020 18:42:03
5,29,9070,Scanned,0,1,0,15/06/2020 06:46:00,15/06/2020 07:23:12
9,29,531,Scanned,1,0,0,04/04/2020 02:07:00,04/04/2020 02:40:38
5,17,1132,Manual,0,0,0,17/04/2020 03:31:00,17/04/2020 04:26:42
5,49,1123,Manual,0,0,1,23/01/2020 02:18:00,23/01/2020 03:13:50
8,42,5347,Manual,1,0,0,04/03/2020 03:16:00,04/03/2020 03:31:17
5,28,2126,Manual,0,1,1,10/05/2020 13:55:00,10/05/2020 14:29:15
4,22,7904,Scanned,0,1,0,06/03/2020 16:58:00,06/03/2020 17:03:03
6,47,8924,Scanned,1,1,0,18/03/2020 07:03:00,18/03/2020 07:10:28
2,23,409,Scanned,1,0,1,17/02/2020 00:21:00,17/02/2020 00:21:23
9,23,3906,Manual,0,1,0,19/05/2020 11:27:00,19/05/2020 11:52:27
2,33,3861,Scanned,0,1,1,12/05/2020 22:30:00,12/05/2020 23:17:55
5,34,9832,Manual,1,0,1,03/04/2020 14:19:00,03/04/2020 14:48:59
5,10,3653,Manual,0,1,0,02/05/2020 01:40:00,02/05/2020 01:51:46
10,30,8762,Scanned,1,0,0,31/01/2020 17:41:00,31/01/2020 18:02:24
7,22,8355,Manual,0,1,1,13/02/2020 22:54:00,13/02/2020 23:31:20
5,1,1603,Manual,1,1,0,03/06/2020 23:35:00,04/06/2020 00:31:55
1,21,5024,Scanned,1,1,0,26/05/2020 20:18:00,26/05/2020 21:07:28
10,23,7199,Scanned,1,0,0,16/03/2020 08:00:00,16/03/2020 08:58:27
10,31,8187,Manual,0,1,0,07/05/2020 23:32:00,07/05/2020 23:47:02
5,21,9497,Scanned,1,0,0,02/05/2020 17:21:00,02/05/2020 17:50:34
10,29,1787,Manual,0,1,0,20/01/2020 01:28:00,20/01/2020 02:12:11
9,7,7884,Scanned,0,0,1,25/05/2020 04:40:00,25/05/2020 05:38:53
4,10,5245,Manual,1,0,1,12/02/2020 19:11:00,12/02/2020 19:40:16
8,50,3408,Scanned,1,0,0,03/02/2020 00:37:00,03/02/2020 01:08:19
10,4,7518,Manual,0,0,0,22/01/2020 13:00:00,22/01/2020 13:03:41
4,5,1163,Scanned,0,1,1,10/04/2020 19:14:00,10/04/2020 19:44:32
9,7,6730,Manual,0,0,1,17/04/2020 23:44:00,17/04/2020 23:46:17
6,48,7390,Scanned,1,0,0,23/01/2020 18:46:00,23/01/2020 19:40:04
7,10,3052,Scanned,1,1,0,04/05/2020 03:31:00,04/05/2020 04:11:59
4,5,4758,Scanned,0,1,1,30/04/2020 21:58:00,30/04/2020 22:38:37
3,26,7731,Manual,1,1,0,06/01/2020 22:25:00,06/01/2020 23:09:45
9,4,1570,Scanned,1,0,0,24/04/2020 20:44:00,24/04/2020 21:10:39
1,17,920,Scanned,1,1,1,14/06/2020 21:59:00,14/06/2020 22:15:42
3,17,1856,Scanned,1,0,0,21/06/2020 11:31:00,21/06/2020 12:11:10
4,47,6562,Manual,1,1,1,18/03/2020 23:20:00,18/03/2020 23:56:11
9,30,7079,Scanned,0,0,0,21/02/2020 01:25:00,21/02/2020 01:43:23
9,34,1413,Manual,0,1,0,04/03/2020 08:40:00,04/03/2020 08:41:43
1,1,2273,Manual,0,1,1,24/06/2020 14:17:00,24/06/2020 14:55:58
2,10,2074,Scanned,1,0,1,28/04/2020 05:43:00,28/04/2020 06:31:54
5,12,2400,Manual,1,1,0,07/01/2020 06:04:00,07/01/2020 06:28:27
1,38,1590,Manual,0,0,0,08/01/2020 16:24:00,08/01/2020 16:34:04
8,48,5413,Manual,1,0,1,04/05/2020 09:10:00,04/05/2020 10:06:47
10,5,4333,Manual,1,1,1,28/02/2020 18:56:00,28/02/2020 18:58:43
5,31,3665,Manual,0,0,1,12/05/2020 08:33:00,12/05/2020 09:26:26
4,31,6771,Manual,1,0,1,20/01/2020 07:24:00,20/01/2020 08:09:18
6,29,6099,Manual,1,0,0,02/03/2020 07:06:00,02/03/2020 07:23:37
9,33,6678,Scanned,1,0,1,20/06/2020 08:21:00,20/06/2020 08:48:07
6,37,6037,Manual,0,0,1,19/02/2020 22:19:00,19/02/2020 22:45:59
1,4,4119,Scanned,0,0,0,08/06/2020 02:34:00,08/06/2020 03:20:57
1,8,2998,Manual,1,0,0,12/03/2020 00:37:00,12/03/2020 00:42:20
4,25,1224,Manual,0,1,0,28/02/2020 18:25:00,28/02/2020 18:41:30
7,42,8643,Scanned,1,0,0,08/02/2020 18:14:00,08/02/2020 19:11:39
4,5,9538,Scanned,1,0,0,26/05/2020 10:39:00,26/05/2020 11:11:03
9,8,9336,Manual,0,1,0,22/03/2020 06:41:00,22/03/2020 07:16:53
7,22,6703,Manual,0,1,1,01/06/2020 18:40:00,01/06/2020 18:59:10
5,28,1433,Manual,1,1,0,15/02/2020 01:44:00,15/02/2020 02:32:45
10,39,6297,Scanned,0,0,0,14/01/2020 18:13:00,14/01/2020 18:38:48
2,2,6151,Scanned,0,1,1,22/05/2020 06:57:00,22/05/2020 07:14:42
3,19,8016,Manual,1,1,0,07/04/2020 16:07:00,07/04/2020 16:16:15
7,5,4881,Manual,0,1,0,13/04/2020 18:17:00,13/04/2020 18:24:00
10,6,6291,Scanned,1,1,0,18/04/2020 23:12:00,18/04/2020 23:30:51
10,9,7993,Scanned,1,0,1,30/06/2020 04:55:00,30/06/2020 05:47:20
2,28,9505,Manual,1,1,1,31/03/2020 10:14:00,31/03/2020 10:29:02
10,49,1650,Scanned,0,0,1,14/01/2020 20:10:00,14/01/2020 20:27:10
9,27,4246,Manual,0,1,0,01/06/2020 14:15:00,01/06/2020 14:52:05
2,5,1353,Scanned,1,0,0,16/03/2020 01:43:00,16/03/2020 01:46:26
9,39,9822,Manual,0,0,1,11/05/2020 02:24:00,11/05/2020 03:03:20
10,37,1616,Scanned,1,1,0,21/03/2020 20:38:00,21/03/2020 20:43:58
9,7,4020,Scanned,0,1,0,22/01/2020 00:28:00,22/01/2020 00:48:44
3,40,5517,Manual,0,1,1,28/06/2020 12:11:00,28/06/2020 12:49:57
7,10,9576,Scanned,0,0,0,12/04/2020 11:31:00,12/04/2020 12:18:34
9,4,8533,Manual,0,0,1,02/03/2020 04:47:00,02/03/2020 04:59:41
6,36,7458,Scanned,0,1,0,21/06/2020 15:08:00,21/06/2020 15:25:58
9,34,5480,Manual,1,1,0,14/03/2020 16:45:00,14/03/2020 16:55:40
10,5,1515,Scanned,0,0,1,18/02/2020 10:51:00,18/02/2020 10:52:27
2,7,9622,Manual,0,1,0,08/01/2020 01:49:00,08/01/2020 02:34:24
9,29,5748,Manual,0,1,0,18/04/2020 09:25:00,18/04/2020 10:04:37
2,13,8135,Manual,0,1,0,18/03/2020 15:10:00,18/03/2020 16:01:05
5,5,3282,Manual,0,1,0,10/02/2020 04:27:00,10/02/2020 04:40:50
7,6,7818,Manual,1,0,0,06/06/2020 15:46:00,06/06/2020 16:24:11
4,46,3564,Manual,0,1,1,02/05/2020 02:31:00,02/05/2020 03:15:40
5,28,272,Scanned,1,1,1,01/02/2020 00:48:00,01/02/2020 01:44:26
10,26,2374,Manual,0,0,1,14/03/2020 18:18:00,14/03/2020 19:07:38
5,7,5967,Scanned,1,1,1,07/03/2020 20:25:00,07/03/2020 20:36:18
10,14,5193,Scanned,0,1,1,20/01/2020 03:33:00,20/01/2020 03:39:10
6,23,9670,Scanned,1,1,1,02/03/2020 12:03:00,02/03/2020 12:19:50
5,2,4056,Manual,1,1,1,04/05/2020 10:18:00,04/05/2020 10:27:16
9,10,4167,Scanned,0,1,0,22/01/2020 09:56:00,22/01/2020 10:19:28
2,20,3593,Manual,1,0,0,06/03/2020 07:46:00,06/03/2020 08:15:41
6,20,7971,Scanned,1,0,1,06/02/2020 02:53:00,06/02/2020 03:07:52
2,29,1215,Manual,0,1,1,09/01/2020 11:50:00,09/01/2020 11:50:05
9,33,9088,Manual,0,0,1,06/02/2020 21:48:00,06/02/2020 22:19:29
7,5,1777,Manual,1,1,1,11/02/2020 09:47:00,11/02/2020 10:18:42
1,21,6739,Scanned,1,0,0,23/02/2020 03:01:00,23/02/2020 03:06:56
10,21,7383,Manual,0,0,0,15/04/2020 02:36:00,15/04/2020 02:49:20
6,33,6186,Manual,1,0,1,10/02/2020 10:14:00,10/02/2020 11:05:33
10,33,6822,Manual,0,1,0,13/06/2020 13:29:00,13/06/2020 13:51:05
2,13,5628,Scanned,1,1,0,13/06/2020 11:27:00,13/06/2020 11:44:29
2,33,1397,Scanned,1,1,0,04/01/2020 20:08:00,04/01/2020 20:54:12
8,5,3964,Manual,1,0,1,11/06/2020 16:51:00,11/06/2020 17:20:31
5,14,5895,Scanned,1,0,1,06/01/2020 19:18:00,06/01/2020 19:44:59
1,42,3336,Manual,0,0,0,22/01/2020 18:59:00,22/01/2020 19:33:37
6,36,5704,Manual,0,0,0,08/03/2020 04:28:00,08/03/2020 04:34:19
1,30,1309,Manual,0,1,0,10/06/2020 14:23:00,10/06/2020 14:39:16
10,44,5706,Scanned,1,0,1,08/01/2020 20:30:00,08/01/2020 20:33:25
10,2,641,Scanned,1,1,1,12/05/2020 09:30:00,12/05/2020 09:58:01
5,21,5871,Scanned,1,1,1,09/01/2020 09:23:00,09/01/2020 09:37:50
2,44,6917,Manual,1,1,0,11/01/2020 19:52:00,11/01/2020 20:49:47
4,4,3512,Manual,0,0,0,22/06/2020 18:35:00,22/06/2020 19:11:41
8,27,6464,Scanned,0,0,0,28/06/2020 08:40:00,28/06/2020 09:10:46
4,49,3632,Scanned,1,0,1,31/05/2020 20:30:00,31/05/2020 21:06:08
10,18,1013,Manual,0,1,1,30/04/2020 00:01:00,30/04/2020 00:15:36
2,23,1136,Scanned,0,0,0,25/01/2020 17:36:00,25/01/2020 18:07:03
8,4,5647,Manual,1,1,1,03/01/2020 13:46:00,03/01/2020 14:14:05
2,21,1950,Manual,0,1,0,11/01/2020 20:12:00,11/01/2020 20:50:26
8,48,505,Scanned,0,1,0,28/05/2020 07:48:00,28/05/2020 08:31:28
5,7,1469,Manual,0,1,0,08/05/2020 00:15:00,08/05/2020 01:03:24
8,48,392,Manual,1,0,0,09/03/2020 10:37:00,09/03/2020 11:04:35
8,15,2687,Scanned,0,0,1,06/04/2020 23:21:00,06/04/2020 23:55:16
2,6,5577,Manual,1,1,1,01/04/2020 12:42:00,01/04/2020 12:51:56
7,25,7301,Scanned,1,0,1,19/06/2020 00:41:00,19/06/2020 00:44:42
2,31,3185,Manual,0,0,1,21/04/2020 19:42:00,21/04/2020 20:15:59
8,25,6750,Manual,0,0,0,30/05/2020 03:11:00,30/05/2020 03:26:48
8,13,9102,Manual,1,0,0,14/05/2020 05:29:00,14/05/2020 06:22:56
2,7,2465,Scanned,0,1,1,25/04/2020 20:23:00,25/04/2020 21:00:11
7,35,2463,Manual,0,1,1,15/06/2020 09:57:00,15/06/2020 10:11:55
5,20,6566,Manual,1,1,1,30/06/2020 03:08:00,30/06/2020 03:17:43
2,13,9133,Scanned,0,0,1,21/02/2020 03:13:00,21/02/2020 03:39:36
7,13,6436,Scanned,0,1,1,21/03/2020 00:20:00,21/03/2020 01:00:18
9,12,1164,Manual,0,1,1,08/04/2020 01:33:00,08/04/2020 02:27:52
8,16,1542,Manual,0,0,0,26/03/2020 10:25:00,26/03/2020 10:33:45
9,15,3081,Scanned,0,1,1,07/01/2020 07:45:00,07/01/2020 08:17:34
3,6,9837,Manual,1,0,0,04/02/2020 20:22:00,04/02/2020 20:38:00
5,1,7416,Scanned,1,0,0,21/02/2020 09:04:00,21/02/2020 09:28:46
10,3,5729,Scanned,1,1,1,05/04/2020 17:41:00,05/04/2020 18:18:11
4,47,4884,Manual,0,0,0,28/03/2020 22:31:00,28/03/2020 23:20:45
3,39,4254,Manual,1,0,0,02/02/2020 12:21:00,02/02/2020 13:02:08
